review_text,label,label_encoded
tersebut toolbar dibagian bawah tidak bisa diakses karena terhalang toolbar yang tersebut tadi tidak bisa diatur buat,Negatif,0
cepat mudah enggak pakai ribet terima kasih jelas bisa sangat memudahkan pak jaga kalo ada rumah saya disini tapi jangan cuma bintang semoga bekerja dengan serius sehingga tetap menjadi yang peduli terhadap cinta ke masyarakat,Negatif,0
aplikasi store,Negatif,0
mantap jadi bisa bayar pajak tanpa harus pulang kampung,Positif,2
cepat dan mudah bayar pajak dari rumah,Positif,2
saja mereka selalu berhasil mendapatkan pembayaran padahal kode pembayaran sudah muncul,Negatif,0
buruk sekal pelayanannya chat pengaduan yg direspon lebih baik dan tbpkp sangatlah lambat kecewa di kira dengan pembayaran pelayanan online chat ini memang bisa lebih singkat tapi ternyata tidak justru tidak jelas,Negatif,0
satset sih hanya sampai ketem dengan tanpa antri dan dtng kesan aneh dalam paymentnya ribet dan susah pakai banget banget pakai byond bsi enggak tidak menunya dan jadi yang tidak otomatis alhasil meminta bantuan orang orang yang punya rekening lain huftt,Negatif,0
kenapa enggak bisa tambah data kendaraan aplikasi cacat,Negatif,0
terjadi,Netral,1
tolong dong di perbaiki ini aplikasi jelek banget koneksi bermasalah mulu padahal wifi jalan tolong dong di perbaiki aplikasi nya,Negatif,0
paku payah login payah,Negatif,0
mosok memasuki nomor hp yang terdaftar malah enggak bisa,Negatif,0
canggih ada ini bayar pajak pakai lebih komplek walaupun sudah dinas luar kota tapi sampai bisa bayar pajak pakai pajak,Negatif,0
tidak entah bagaimana cara membayar ulang tahunan sumbernya dan sumber dimana tidak ada yang pengingat deadline bayar pajak harus cari ke sana sini sehingga keamanan fasilitas ini sangat sangat tidak informatif,Netral,1
dari tanggal januari sampai hari ini belum di kirim sntk nya mau cek tidak ada nomer aduan,Netral,1
susah begitu bayar ke online mesti ke samsat edi,Negatif,0
mudah cepat,Positif,2
memudahkan urusan,Netral,1
pangantaran dari pos jabar tahun bersangkutan,Netral,1
memudahkan dan mudah,Positif,2
sangat membantu,Positif,2
support itu system yg tolong dibantu ketika orang tambah power kendaraan bermotor selalu gagal padahal data sudah benar yg power memang petugas nya belum bisa support kita mau pro pajak tertib lho sekarang tidak bantu warga keamanan nya,Negatif,0
aplikasinya bagus dan sangat membantu terima kasih,Positif,2
terima kasih e samsat mempermudah pembayaran pajak mantap,Positif,2
aplikasi yang simple dan mudah tanpa harus antri tinggal duduk di antarkan ke rumah mantap deh pokoknya,Positif,2
p project ktp enggak cuma,Negatif,0
kebijakan pemerintah butuh uang dari pajak oke kami paham adalah warga negara yang cinta nkri kami siap bayar kantor saya berusaha bayar pajak saya daftar via signal tapi saat saya sudah dapat kode bayar tidak untuk di bayar di mbanking manapun selalu transaksi gagal terus pengaduan cuman siapa yang jawab tanpa solusi ayolah anda mau bayar kok dipersulit persulitlah pemerintah enggak bebas pajak punya cara online ya sistemnya dibaguskan dong jangan online mulu,Negatif,0
′,Netral,1
sangat membantu sangat mudah di gunakan,Positif,2
thx sekal belum minggu sudah sampai ke rumah jadi lebih mudah tidak usah antri² lagi thx ya,Positif,2
terbaik,Netral,1
sudah tamat 2015 buat pembayaran pajak toko ini enggak ribet,Negatif,0
ok,Netral,1
aplikasi burik juga nya di abal daftar kendaraan jadi jadi bisa tapi tidak jadi saja buat disini enggak usah di download enggak guna foto nya,Negatif,0
cocok bagi orang non mager,Netral,1
bayar misalnya saja sulit didistribusikan terus,Negatif,0
di ok jek mudah dan mudah,Negatif,0
memudahkann mantap,Positif,2
oke,Netral,1
electric job,Netral,1
hidup para ribet enggak penduduk yg banyak,Negatif,0
tidur diam tidak antri bayar parkir mengeluarkan uang buat bayar es duduk diam drumah tak rebahan ingin bayar biaya pengiriman rupiah disini tau eh sudah diantar saja cinta kasih aplikasi box,Negatif,0
dari pagi tidak tamat atau pakai kode bayar giliran tengah hari artinya dm sama ig bisa bayar pakai qris ternyata scam artinya ternyata samsat dia bisa sekarang,Negatif,0
kok aplikasi tersebut bisa di gunakan cari uang bilang tolong ada upgrade aplikasi nya biar mudah pembayaran beli,Negatif,0
pengiriman tepat bila dan cepat enggak heran pemilik pabrik memindahkan lokasi jauh dari samsat,Negatif,0
good job,Netral,1
tahun ada biaya tambahannya ke ongkir ke total ke prosesnya malah jadi lebih lama mendingan cari samsat keliling langsung jadi tanpa biaya aplikasi dan ongkir berbeda dengan di tahun hanya biaya ongkir saja ke dan proses satu hari stnk sudah jadi dan langsung dikirim ke rumah,Netral,1
oke bagus sekal,Positif,2
efektif dan cepat,Positif,2
cepat daftar sabtu selasa dikirim ke rumah tinggal menunggu,Positif,2
terima kasih sangat membantu,Positif,2
sangat memudahkan terima kasih,Positif,2
kalo buat aplikasi sangat berguna dikit nanti masyarakat yang mau bayar lewat online ini aplikasi anggarannya sudah gede kalau memang pembaruan itu cepat dibenahi bukannya memang ada sistem bayar merugikan banget bagi semua yang sudah kehabisan tapi gagal waktu pembayaran,Negatif,0
kegiatan di sekolah tidak sampai selesai,Netral,1
mau menambahkan kendaraan yang selalu gagal aplikasi cacat,Negatif,0
sangat mm sudah dan cepat,Positif,2
berhasil bayar lewat bank mandiri,Netral,1
kenapa mau bayar pajak mobil tanpa ktp pemilik pertama hanya bisa membayar pencerahanya biar sudah pembayaran pajak lain saat juga mulai sibuk susah kasih bonang jaya kalau lebih mudah baru bintang,Negatif,0
proses cepat mantap,Positif,2
cepat tanggap mantap pak polisi,Positif,2
mau melakukan pembayaran keluar apapun enggak ada yang bisa pajak dicoba nya dana gopay mybca enggak bisa pakai indomaret sendiri enggak tapi katanya eror pindah keluar alfamart pun juga enggak lewat aplikasi apaan ini disini lah katanya mempermudah masyarakat membayar pajak,Negatif,0
saya mau bayar pajak kendaraan bermotor tapi saat pilih metode pembayaran kenapa ya selalu buffering kecepatan internet saya sudah up tapi mbps apakah masih kurang sudah saya coba berulang ulang dan secara berkala namun tetap sama saja bagaimana solusinya,Netral,1
aplikasinya bagus memudahkan untuk bayar pajak kendaraan jadi tidak harus repot menunggu lama dikantor samsat,Positif,2
terima kasih,Positif,2
aplikasi enggak sudah bisa daftar untuk n bisa ta macam apa n ini enggak jelas tapi,Negatif,0
tak kasih bintang soalnya jalan yang lama kalau bisa sampai rumah enggak mau antri,Negatif,0
apk yang sama sekal tidak ada gunanya payment tidak bisa dilakukan disemua platform kode pembayaran failed dan transaksi tidak ditemukan hapus saja ini apk bukannya mempermudah malah mempersulit,Negatif,0
kali datang ya gagal terus ber download,Negatif,0
bagus mempermudah pembayaran,Positif,2
proses pembayaran selalu gagal,Negatif,0
mendarat dengan selamat,Netral,1
entah untuk apa aplikasi ini pendaftaran stnk tetap dilakukan dikantor samsat piye toh kang,Netral,1
alhamdulillah stnk sudah sampai mudah dan cepat,Positif,2
harus 1 waktu triple pas untuk membayar pj ke apk signal nih,Netral,1
memudahkan pembayaran bagi yang malas antri mantap mojokerto cepat datengnya,Positif,2
mantap bayar pajak kendaraan menjadi lebih efektif dengan aplikasi signal semakin sukses dan semakin mengayomi terus instansi polri merdeka,Positif,2
instansi dimengerti untuk pembayaran melalui sistem dana,Netral,1
pelayanannya baik lebih mempermudah juga untuk bayar pajak jadinya dan lebih aman sih,Netral,1
enggak perlu repot repot datang dan antri di samsat cukup tunggu di rumah mantap makin mempermudah bayar pajak,Positif,2
bintang yang terkenal,Netral,1
bagus buat yang sibuk kerja,Positif,2
proses produksi nya mulai,Netral,1
karena karena mau membayar pajak warga harus login jalan alias cara dulu dipersulit harus foto ktp dan wajah segala padahal ktp alias lucek jadi tidak ambil jalan terus,Negatif,0
kenapa verifikasi gagal terus mencari foto dokumen atau sesai melainkan ktp lagi yang coba berkali banyak tapi terus menunjukkan sudah ikut arahan berkedip dan tersenyum,Negatif,0
mantap cepat dalam urus stnk enggak perlu antri langsung kirim kerumah,Positif,2
lumayan enggak harus mengantri cuman aga lama,Netral,1
lama untuk parkir pesawat sedangkan pra collecting dua hari,Netral,1
alhamdulillah mengikuti prosedur hari sudah dikirim sampai rumah joss,Positif,2
tidak bisa untuk bayar pajak,Negatif,0
simple sedikit simple enggak uang desa dimana biasanya belibet kalau punya samsat,Netral,1
enggak bisa verifikasi muka ktp untuk komputer mesti terlihat berbeda berkali kali buat uninstall serba ada,Negatif,0
best tahun pakai bitcoin enggak masih ribet enggak pakai lagi enggak pakai data baru isi data di isi alamat meja pajak uang nya langsung di kan kerumah mantap,Negatif,0
alhamdulillah stnk di antar langsung ke rumah,Positif,2
good pelayanan diusahakan pajak tahunan seperti ini dan stnk beda ktp juga seperti ini intinya di permudah msyrakat bayar pajak karena bayar pajak online mempermudah dan bisa kapan saja msyrakat bukan malas bayar pajak tapi mempersulit yang bikin malas,Netral,1
alhamdulillah selesai nya sempat was was karena dirasa ada waktu karna tindak lanjut belum ada tempo,Negatif,0
aplikasi yang tidak berguna tujuan online itu untuk membantu seterusnya belum terintegrasi semua lini bayar pajak ditahun selanjutnya kena doble bayar tahun lalu bayar online sekarang mau online tidak bisa ke samsat keliling malah muncul pembayaran doble silakan diperbaiki lah,Negatif,0
di negeri sudah bayar penjualan kendaraan sebagai milik sendiri namun nyatanya kenapa bayar pajak kendaraan pergi jadi samsat ah enggak asik kepolisian negara macam kan alasannya begini,Netral,1
sangat membantu karena tidak repot ke kantor samsat jauh dari rumah trmksh,Positif,2
tahun yang bisa tetapi tahun kedua coba sudah enggak bukan jadi saya kurangi tanpa ada,Negatif,0
sangat baik semoga proses nya bisa lebih cepat lagi,Positif,2
hanya login digital tapi terus mau tambah bisa kendara enggak bisa bisa digital di internet enggak nya padahal sudah sudah yang kencang pakai paket data disini enggak nya juga,Negatif,0
sesai harapan sangat membantu terima kasih indonesia,Positif,2
sayangnya tidak bisa lega untuk semua orang contohnya kalau motor type beli second,Negatif,0
urus urusnya gampang perpanjang pajak nya enggak harus ke kantor sip mantap,Positif,2
pengiriman cepat tapi tidak lagi menerima bayar kali besar kalo boleh ada pilihan untuk keluarga harus istirahat langsung tahun kedepan lebih,Negatif,0
aplikasi mantap memudahkan untuk semua tanpa antri dan ribet,Negatif,0
lumayan tapi belum coba di cek,Netral,1
didaerah ini signal ini membuat saya sangat membantu kalo tau cara dan cepat nya simpel siap pakai anda sedangkan stnk bilang cepat enggak setelah seminggu,Negatif,0
aplikasi jelek enggak bisa daftar kendaraan,Negatif,0
lagi kecewa dengan aplikasi ini baru saja ini saya tanya melakukan pembayaran dan yang bisa melakukan saya tanya ke pelanggan di suruh mendatangi kantornya terus apa fungsinya saat ini kalau masih saya mendatangi pekerjaannya,Negatif,0
good good fast,Netral,1
mudah proses pembayarannya,Positif,2
aplikasi ini sangat memudahkan saya saat berada diluar kota,Netral,1
sangat mantap dan simple cepat good dah,Positif,2
mantap bayar stnk tahunan pakai signal markotop bisa kebantu saya bayar dari bekasi stnk alhamdulillah sampai ke bekas,Positif,2
apk sangat memudahkan masyarakat,Netral,1
cukup puas karna masih ragu karena puas saja tapi tidak masalah yang sudah datang dengan benar,Negatif,0
bagus dan simpel,Positif,2
gercep via online,Netral,1
·,Netral,1
usah mati enggak ribet lumayan uang buat patung pos nya rama,Negatif,0
good kita jadi lebih minim lagi sistem agak susah,Negatif,0
mantap,Positif,2
bagus sangat membantu,Positif,2
pengiriman sampai tuntas,Netral,1
mantap,Positif,2
bisa menunjukan kelurahn dukcapil dan masih yg bisa verifikasi bagaimana namanya,Negatif,0
mantap stnk deh sampai semoga untuk cetak plat nomor juga bisa online nantinya,Positif,2
sangat terbantu dengan praktik pembayaran online hampir bisa dijaga dan ditingkatkan,Netral,1
aplikasi yang bagus dan mempermudah masyarakat yang memiliki banyak kesibukan,Positif,2
stnk ku sudah sampai dengan cepat terima kasih banyak dengan adanya aplikasi singnal mengurus stnk sudah dirumah saja tanpa capek ke kantor samsat untuk mengurus nya ayo cepat download aplikasi singnal ya sobat,Positif,2
tanggal oktober bayar tanggal surat dari pos sudah datang sangat cepat dan memudahkan wajib pajak mantaab lah pokoknya enggak ribet dan enggak perlu antri lagi di samsat,Negatif,0
okey banget sangat membantu sekal dengan adanya aplikasi nih jadi semua bisa taat pajak,Positif,2
aplikasi jadi mudah bulan kemarin lancar apabila belanja untuk bulan ini pembayaran selalu selesai dan setelah ini pun masih lengkap artinya gagal,Negatif,0
pelayanan mudah tidak harus datang mengantri pengiriman dukomen cepat manta pokok nya sukses selalu,Positif,2
alhamdulillah satset jam malam bayar selesai tiga hari dokumen sampai ditangan sangat memudahkan semoga kedepannya lebih baik lagi syukur kalo biaya tambahan biaya aplikasi dan pengirimannya digratiskan dijamin taat pajak kayaknya masyarakat indonesia,Positif,2
sangat membantu,Positif,2
berapa sebelumnya saya mau bilang kamu sudah tamat nya dari bulan agustus tapi kenapa sampai akhir stnk belum dikirim terima kasih,Netral,1
ok,Netral,1
kirai seterusnya enggak dikirim karena sudah minggu ternyata dikirim alhamdulillah sudah sampai saatnya sih enggak itu cuma disimpan lama berapa sampai tergantung dari pembayarannya tiada tahu semuanya bagus sih enggak [UNK] lagi [UNK] ke samsat dan enggak ribet menunggu lama antrian lagi untuk pertama kalinya menggunakan signal sudah ok sih d ngeribetin,Negatif,0
mantap mudah kan nya enggak bisa asal akhir nya awal bilang benar,Negatif,0
app bagus enggak ribet tinggal menunggu di rumah sudah hari sudah terima,Negatif,0
bayar pajak tahunan motor tanpa ribet proses pengiriman cepat hari sampai,Negatif,0
pengiriman nya lama,Netral,1
dan sampah jelek sekal sampah industri rakyat industri beginian,Negatif,0
bayar setiap tahunan motor motor ribet proses pengiriman mulai sampai sampai,Negatif,0
susah ribet enggak recommend,Negatif,0
·,Netral,1
susah bayar sering sistemnya error,Negatif,0
1925,Netral,1
tapi stnknya belum sampai,Netral,1
sangat terbantu sekal tanpa perlu datang ke samsat tujuan ketika kita sedang diluar kota mantull,Netral,1
untuk mendaftar saja beliau bisa tolong kembali masa 2022,Negatif,0
kalo disini pemohon ada sih apa mau dibilang,Netral,1
ahli pidana sebaliknya bisa juga disuruh ke samsat padahal konsepnya mirip sekali tinggal pajak pajak denda dll online,Negatif,0
keren sih pelayanannya dari pembayaran sampai dengan datangnya stnk ke rumah prosesnya cuma hari terima kasih signal,Positif,2
aplikasi yang sangat serba mudah secara praktis namun lebih dari satu mata lagi sekali bisa lagi digunakan sejenak karena kiranya selain menggunakannya kembali pastinya akan sangat membantu,Negatif,0
tolong lah kenapa yg suka error kalo ini berubah jadi kenapa d enggak diperbaiki biar sistem hukumnya stabil mau kan sih dipersulit,Negatif,0
mau bayar dengan loadingnya setengah mampus sudah nol balik pakai dengan green wifi,Netral,1
seminggu baru di kirim stnk ya,Netral,1
keren sampai juga di rumah,Positif,2
sayangnya tidak membayar bayar untuk pembelian kendaraan contohnya untuk motor yang beli beli,Negatif,0
bukan error ketika seseorang menambahkan data kendaraan lari untuk pemilik keluarga dalam satu kakak keatas bisa disimpan selalu muncul pesan error please check your one try again sudah hilang sebagian jika data atau informasi hasil errornya tetap aktif,Negatif,0
enggak berfungsi gagal di pas saja jangan coba listrik gagal juga,Negatif,0
nya bossookk dingo dengan kondisi pribadi,Netral,1
