review_text,label
mantap enggak repot lagi ke samsat sekarang sudah bisa pembayaran lewat online,Positif
keren sangat memudahkan dan cepat di prosesnya,Positif
aplikasi error enggak jelas,Negatif
tingkatkan terus kualitas apk signal terutama yang berhubungan dengan pajak kendaraan bermotor balik nama kendaraan bermotor ganti plat nomor kendaraan dan lainnya yang membuat hidup ini menjadi indah,Netral
prosesnya lumayan cepat,Positif
sangat membantu terus lakukan perbaikan untuk kebaikan,Positif
prosesnya cepat dan sangat sangat membantu sekal bagi yang banyak kesibukan terima kasih,Positif
sangat mudah untuk membayar pajak,Positif
terima kasih,Positif
good job,Netral
bayar pajak kendaraan lebih mudah dan efisien,Positif
mantap,Positif
good job pertahankan kinerja bagus ini pak,Positif
akunku dihapus sistem tidak bisa menambah kan kendaraan juga,Negatif
simpel dan memudahkan,Netral
mantap jadi lebih praktis,Positif
bagus dan sangat efektif,Positif
bagus,Positif
enggak perlu mengantri mantap,Positif
sangat memuaskan,Netral
good service,Netral
,Netral
good job,Netral
aplikasi signal sangat membantu sekal saran kalau boleh di percepat proses penerbitan stnk untuk bayar pajaknya dan segera di ambil oleh pihak kurir pos pengiriman cepat sekal puas terus semangat untuk signal samsat digital dan kepada bapak polisi terima kasih banyak samsat digital,Positif
mantap buat bayar pajak enggak sulit disini,Positif
kenapa susah sekal mau ajukan pengesahan cuma mau dapat kode pembayaran doang padahal saya perantau tidak bisa pulang ke daerah yang beda pulau untuk bayar pajak mau taat pajak saja sangat sulit ternyata,Negatif
sangat membantu sekal dan berkasnya cepat sampai,Positif
lebih mudah sekarang,Positif
sangat membantu,Positif
very good,Netral
hasil cetak nya kurang pas dengan format,Netral
tolong min sediakan juga untuk wilayah nusa tenggara timur di brimo tidak tersedia pembayaran untuk wilayah nusa tenggara timur,Netral
wehh manta begini dong dari dulu perpanjang enggak ribet lagi cuma beberapa hari langsung sampai tujuan bpkb baru nya manta aplikasi signal keren lah,Negatif
sip lebih mudah dan cepat,Positif
good,Netral
sangat membantu buat yang kerja jadi enggak perlu dtng langsung proses juga cepat,Positif
mantap,Positif
bagus,Positif
bagus,Positif
cepat mudah,Positif
stnk sudah sampai dan diterima tapi tolong penulisan nya di perhatikan lagi tidak sesai kolam,Netral
bagus dan bermanfaat sekal,Positif
lebih cepat dan simpel,Positif
mudah dan cepat,Positif
jadi enggak usah ke samsat,Netral
keren,Positif
aman dan tidak ribet mantappl,Negatif
alhamdulillah aplikasi ini gercep enggak repot dengan situasi sedang bekerja dengan memikirkan pajak kendaraan yang belum dibayarkan,Positif
bagus,Positif
sangat membatu terima kasih,Positif
mau bayar pajak motor ktpnya harus pemilik motor sebelumnya baru bisa bayar online tolong di ubah biar semua bisa bayar pajak motor enggak harus pinjam ktp pemilik pertama,Netral
pas sudah bisa diproses sangat mudah,Positif
sangat membantu,Positif
nice,Netral
istimewa aplikasi ini masya allah,Netral
praktis mudah dan enggak perlu antri,Positif
mempermudah bagi yang tidak punya waktu untuk antri datang ke samsat,Netral
harus cek uang pajak saja harus ktp terus menerus bagaimana aku bisa cek pajak yang motor bukan atas nama ku atau pun keluargaku diperbaiki lah,Netral
pelayanan cepat dan mudah tapi hehheh untuk biaya admin bisa lebih rendah hehehe,Positif
belum bisa bikin sim sih nya,Netral
luamayn enggak perlu datang ke samsat langsung diterima di rumah,Netral
lumayan membantu cuma lama tunggu minggu baru di kirim ke rumah,Positif
sangat baik mempermudah bagi kita yang sibuk dengan pekerjaan sehingga tidak bisa langsung datang ke samsat,Negatif
bisa dipercaya,Netral
lebih simpel karena enggak perlu jauh mengurus pajak motor terima kasih samsat,Positif
manta,Netral
cepat tepat dan mudah mantap,Positif
simple dan praktis menghindari clo,Positif
pengiriman lama barang belum diterima tapi keterangannya sudah selesai semoga kedepannya bisa lebih baik jangan cuma tau duitnya saja,Netral
bagus sekal pembayaran pajak jadi mudah hanya melalui hp tanpa perlu datang dan antri ke samsat,Positif
secara proses pelayan cepat dan mudah dipahami semoga pelayanannya semakin baik,Positif
mantap kilat sampai asli paketanyya praktis terima kasih polri,Positif
mantap terbantu,Positif
terima kasih apk yang sangat bagus,Positif
cepat mudah efisien,Positif
mudah dan cepat enggak perlu antri,Positif
kualitas bagus tadi saya coba sangat memuaskan tapi kok enggak ada stiker bukti pembayaran begitu apa memang cuman bukti pembayaran saja yang selembar,Positif
aplikasinya ok,Netral
sangat memudahkan dalam membayar pajak kendaraan terima kasih,Positif
pelayanan lebih cepat tanpa harus ke samsat,Positif
baik,Netral
layananannya cepat,Positif
sudah bagus tinggal ditingkatkan kecepatan aplikasi nya,Positif
good,Netral
recommended untuk pembayaran pajak jadi lebih mudah cukup tunggu di rumah saja,Positif
alhamdulillah satset jam malam bayar selesai tiga hari dokumen sampai ditangan sangat memudahkan semoga kedepannya lebih baik lagi syukur kalo biaya tambahan biaya aplikasi dan pengirimannya digratiskan dijamin taat pajak kayaknya masyarakat indonesia,Positif
cukup puas,Netral
mantap tapi agak lama,Positif
keren praktis banget good job,Positif
bagus mempermudah pekerja yang susah libur cuma di online ini butuh waktu seminggu dari pembayaran penerbitan pengesahan sampai pengiriman stnk kerumah kita,Negatif
kenapa mau mengecek pengiman enggak bisa padahal sudah hampir dua bulan stnk belum dikirim,Negatif
sangat membantu sekal semoga lebih di tingkat kan kalau bisa opsi pengiriman nya di tambah lagi lah,Positif
ok,Netral
sempurna,Netral
sip,Netral
praktis dan cepat,Positif
bagus dan cepat hanya saat verifikasi diri harus beberapa kali baru berhasil menu konfirmasi penerimaan belum optimal terus berulang enggak bisa selesai saat ini juga,Negatif
bagaimana nih cara daftarnya verifikasi profil selalu tidak berhasil sudah puluhan kali mencoba,Netral
alhamdulillah sangat memudahkan untuk perpanjang stnk terima kasih,Positif
ok keren,Positif
sangat membantu dan mudah menggunakannya serta tanpa antri lagi mantap,Positif
mantap pokoknya bayar pajak bisa lewat smartphone tanpa perlu antri di samsat,Positif
tidak bisa daftar suruh perbarui data dukcapil padahal data deh valid,Negatif
proses bayar mudah pengiriman via pos express seminggu sampai kalau bisa ada opsi pengiriman yang lain lebih cepat,Positif
sangat membantu dan di permudah,Positif
apk ini sangat membantu sekal bagi saya seorang pekerja ok,Positif
terima kasih signal lebih mempermudah pengurusan tidak harus datang ke tempat,Positif
praktis pelayanan cepat n terpercaya,Positif
proses lama,Netral
sangat memuaskan,Netral
pelayanan cepat tepat dan efisien respons cepat,Positif
mudah dan cepat,Positif
sangat membantu,Positif
sangat mudah sekal proses cepat bebas antri deh,Positif
,Netral
jamang sudah semua serba digital enggak perlu repot antri lagi mantap sedikit masukan tilang kan sekarang sudah onlie kenapa mengurus ya masih offline,Positif
aplikasi yang simpel dan praktis,Positif
sangat membantu prosesnya cepat tolong fitur tracking paket diperbaiki supaya kita bisa mengetahui posisi paket saat dalam pengiriman,Positif
sangat membantu sekal,Positif
mudah dan proses cepat,Positif
sat set beres,Netral
dijaman digital sekarang serba pakai hp saja genk yuk dicoba,Netral
mantap,Positif
alhamdulillah untuk peranjangan online stnk motor berjalan dengan lancar untuk perpanjangan stnk mobil masih bermasalah semoga segera bisa takut kelewat pembayaran pjk nya,Positif
slow respons di live chat,Netral
oke,Netral
sangat memudahkan kenapa tidak dari dulu dibuat online begini biar tidak ada oknum dan pungli,Netral
good,Netral
aplikasi yang sangat membantu,Positif
cara simple membayar pajak untuk pekerja ya di apk signal di jamin amanah,Netral
pelayanan bagus saya baru pertama coba abang pos yang antera nya juga baik terima kasih,Positif
aplikasi nya keren lancar tanpa hambatan,Positif
cepat tepat,Positif
apk sangat membantu tapi kadang error,Negatif
pengiriman lama,Netral
alhamdulillah proses mudah hari tanda bukti pelunasan kewajiban pembayaran sampai ditangan,Positif
layanan cepat dan mudah,Positif
sangat sangat memuaskan cukup bayar dari rumah dan stnk nya diantar lewat kantor pos,Netral
cukup membantu,Positif
aplikasi busuk sampah kelola beginian saja enggak bisa mau taat pajak saja sulit apk banyak bug perbaiki dong sama developer nya masa anggaran kurang,Negatif
bagus semoga kedepannya bisa bayar juga yang pajak tahun an,Positif
aplikasi bagus dan mudah tapi pengiriman agak lambat dan tidak ada informasi tentang paket yang sedang menuju kelokasi saran saya perbanyak pt kurirnya untuk mempermudah terima kasih,Negatif
bafus membantu sekal tapi setelah di update kok malah enggak bisa pegesahan malah di arahkan ke amsat terdekat,Negatif
selalu gagal pas proses pengesahan padahal tahun sebelumnya bisa dan lancar,Negatif
alhamdulillah sudah kali membayar pajak melalui apk signal untuk proses tidak ada kendala dan transaksi tidak ribet asal teliti pendaftaran satu kakak untuk stnk yang akan di perpanjang,Negatif
praktis,Positif
sangat membantu ditunggu tambahan layanannya untuk ganti tnkb nya jadi tidak harus gesek manual nomor mesin nomor rangka cukup foto bayar dari rumah tnkb datang sok simple,Positif
aplikasi ini sangat membantu apalagi saat agenda padat,Positif
cepat dan mudah terima kasih saya sudah membuktikannya,Positif
senang sekal dengan kemudahan dalam membayar pajak kendaraan bermotor yang saya miliki kendala pun dapat diselesaikan dengan baik saya baru saja membayar pajak dengan aplikasi signal kali ini sangat mudah nov,Positif
pelayanan baik,Netral
untuk daftar kendaraan ke tidak bisa terus mohon diperbaiki aplikasinya,Negatif
akurat tepat waktu sangat memuaskan good job sukses selalu,Positif
luar biasa kalau untuk ganti kaleng ya apakah bisa lewat aplikasi pak untuk caranya apakah sama,Netral
oke saja lah,Netral
bagus kasih bintang,Positif
pengiriman kode otp sangat lambat lebih dari menit dan sedang kan minimal waktu cuman menit lambat betul perbaiki kinerja nya,Negatif
pelayanan yang bagus,Positif
manta ngopi bayar tggu hari diantar closing deh,Netral
sangat membantu,Positif
mudah praktis murah walaupun pengiriman agak lama tapi sangat membantu sekal best lah,Positif
pembayaran pertama tahun okelah kena admin bank plus ongkir pos tahun ini malah tambah biaya lagi biaya platform lagi tahun depan ada biaya apalagi coba,Netral
prosesnya cepat perpanjangan pajak tahunan melalui signal bagus tanpa antri majulah negeriku indonesia,Positif
mohon dijawab apa bisa digunakan untuk motor atas nama orang lain mhon dijawab,Netral
mantap,Positif
sudah oke tapi instruksi untuk pembayaran selalu saja eror white screen yang mana akan menjadi masalah untuk pengguna baru yang belum paham,Netral
bikin opsi untuk pembayaran atas nama orang lain dong,Netral
sangat membantu tinggal lewat aplikasi langsung datang stnk nya,Positif
mudah dan cepat,Positif
bagus sih kurang nya di pelayanan aduan customer saja,Positif
sangat cepat pengiramannya enggak lambat,Negatif
oke,Netral
lama banget minggu baru dikirim mana ongkirnya ribu mahal pakai kilat expres mengira kayak toko oren hari sampai padahal gratis ongkir,Netral
apknya sangat membantu saya,Positif
terbaik,Netral
begitu dong teknologi sudah maju jangan masih antri saja mau bayar kok susah,Negatif
sangat sangat membantu dan memudahkan dalam proses pembayaran pajak tahunan kendaraan bermotor secara online baik roda maupun roda,Positif
sudah coba install di iphone dan android tapi enggak bisa dipakai begitu mau daftar pembayaran pajak tulisan error tidak dapat diproses disuruh ke samsat langsung huuh,Negatif
sangat membantu,Positif
coba dulu kalo bagus bintang full,Positif
kalau bisa ada beberapa pilihan kurir biar bisa lebih kompetitif,Netral
ok,Netral
keren,Positif
sangat membantu sekal,Positif
cukup membantu untuk kita yang susah dapat cuti,Negatif
seminggu baru di kirim pelayanan cepat tapi pengiriman lamban,Positif
pengiriman cepat lumayan menghemat waktu,Positif
proses kirim lama lebih dari seminggu harusnya jangan pos saja yang antera ada perusahaan lain yang lebih baik,Netral
lama ngirimnya minggu baru di kirim ke rumah,Netral
gagal terus waktu input data kendaraan,Negatif
sangat bermanfaat untuk mempermudah pembayaran pajak kendaraan,Netral
mau bayar saja loadingnya setengah mampus sudah bolak balik pakai wifi pakai data,Netral
terima kasih samsat bekasi atas pelayanannya sangat cepat,Positif
pelayanan cepat dan mudah,Positif
sangat membantu masyarakat untuk mempermudah pembayaran stnk,Positif
ok cepat dan sangat efisien,Positif
good,Netral
enggak perlu jauh dari rumah langsung dikirim,Netral
masih telat dalam pengiriman stnk mungkin dari pihak pos nya padahal sudah ongkos kilat,Netral
sat set cepat enggak perlu datang enggak perlu antri atau pun pakai calo sekarang mau urus perpanjang stnk sim tinggal dari hp menunggu terus permisi paket,Positif
mudah cepat kilat sampai dirumah,Positif
cukup membatu,Netral
alhamdulillah sangat mudah untuk perpanjangan stnk,Positif
memudahkan,Netral
mantap,Positif
asoyy banget enggak perlu antri lagi tinggal klik hari kemudian sampai rumah mantap dah,Positif
saya kemarin bayar pajak tiap tahun di signal bisa saja lancar tahun ini pas mau bayar pajak malah enggak bisa pendaftaran pengesahan stnk niat mau mudah malah ngerepotin,Negatif
masih belum sempurna sudah registrasi kali tetap saja masih tidak bisa padahal data yang sudah di upload sesai dengan ektp tolong diperbaiki min jika ingin pelayanan by digitalisasi,Negatif
pelayanan ok tinggal sim dan skck kalau bisa online dan di kirim,Netral
sangat membantu bagi anak rantau signal msntap,Positif
secara fungsionalitas aplikasi sudah bagus berjalan dengan baik ayo tambahkan fitur untuk mutasi keluar kendaraan pasti akan sangat membantu,Positif
sangat baik yang kedua kartu swdkllj nya tidak dikirim padahal tahun lalu dikiri,Netral
alhamdulillah aplikasi ini membantu sekal sudah kali pakai aplikasi ini membantu banget makin kesini makin cepat pelayanannya,Positif
lancar kayak,Positif
aplikasi ini sangat membantu sekal hemat waktu dan biaya kalo bisa ganti kaleng juga bisa pakai aplikasi ini jadi sangat bermanfaat sekal,Positif
mau daftar saja enggak bisa kebanyakan buat provider anggarannya ya hehehe untuk area kaleng belum bisa kah,Negatif
mantap lah cepat di proses tidak perlu datang ke poles,Positif
sangat membantu untuk yang tidak punya waktu ke samsat pengiriman dokumen juga cepat semoga semakin lebih baik lagi kedepannya,Positif
sama saja kalo jatuh tempo tetap suruh ke samsat,Netral
karena sudah sebulan lebih ditunggu enggak sampai² akhirnya datang ke samsat buat ambil padahal sudah pilih pengiriman tapi enggak kunjung datang lumayan ongkirnya an tapi enggak ada dikirim² parah sih,Negatif
sangat membantu dan mempermudah,Positif
saya memiliki motor dan tertip pajak setiap tahunnya yang jadi masalah setelah saya pindah alamat rumah ke lain provinsi pembayaran pajak tidak bisa tentu hal tersebut sangat sangat menyulitkan untuk membayar pajak bagaimana solusinya jika harus mutasi kendaraan mending tidak usah bayar pajak orang mau bayar pajak kok dipersulit rabu,Negatif
