review_text,label,label_encoded
aplikasinya bagus sangat membantu tetapi saat kita telat membayar sehari aplikasi nya tidak bisa di gunakan untuk membayar pajak yang telat sedikit kecewa,Negatif,0
sat set,Netral,1
apk tidak jelas tahun kemarin saya bayar pajak lewat apk ini tahun sekarang mau bayar lagi kok jadi doble sama tahun kemarin sama saja penipuan bukan kalo begini jelaskan pak ketua,Netral,1
bisa dihapuskan karena stnk belum usah diganti lagi disamsat,Netral,1
sudah hari proses laksana belum selesai juga karna perlu laksana laksana kembali,Netral,1
cukup membantu sekarang saya bekerja susah untuk saya kerja,Negatif,0
bagus cepat,Positif,2
oke,Netral,1
bayar pajak jadi lebih mudah,Positif,2
garcep,Netral,1
mau input data kendaraan padahal datanya sudah sesai tapi tidak bisa itu kenapa ya,Negatif,0
daftar pengesahan selalu enggak bisa bukan mempermudah malah mempersulit,Negatif,0
di enggak memiliki beberapa judul,Netral,1
sangat jarang sekali,Netral,1
kok enggak bisa byar min keterangan kode pmbyrn salah mulu,Negatif,0
cara menghapus kendaraan yang sudah diblokir jual bagaimana min,Netral,1
sat set anti ribet,Negatif,0
tanya hapus warga bagaimana ya soalnya masuk daftar ini memasuki no nik tapi ada verifikasi pakai ktp kenapa alasannya dulu,Netral,1
aplikasi yang bermanfaat untuk umat,Netral,1
banyak kalo hidup masih di kumpulin dulu dll,Negatif,0
3 enggak ada 2 ngurangin 2,Negatif,0
cepat,Positif,2
mantap efisien terus kejar kejar lagi belum sering error,Negatif,0
lumayan sedikit atau ribet kalau antri bisa di kirim ke sana,Negatif,0
sangat bagus dan tepat waktu,Positif,2
lacak status pengiriman tidak update,Netral,1
tahun sekali daftar akun foto sudah jelas kalau untuk ektp tetap tidak blur tapi data foto tidak sesai dengan gambar yang dukcapil sudah diulang kali sekali saja,Negatif,0
sangat membantu saat enggak sempat ke kantor samsat,Positif,2
good job transaksi simple dan lebih mudah enggak pakai antri² lagi bravo,Positif,2
terima kasih signal sangat membantu sekal bagi yang tidak bisa datang langsung kesamsat,Negatif,0
bayar pajak motor via bus lebih minim dan tidak ribet bisa yang sibuk atau tak mini yg solusi selesai bayar pajak juga signal biar juga telat,Negatif,0
mantap kilat sampai asli paketanyya praktis terima kasih polri,Positif,2
masih dengan jumlah yang ganjil dan tidak ada penyelesaian bagaimana mau bayar maupun selai registrasi ke aplikasinya saja jika gagal dan foto ktp sama foto wajah di ktp berapa tahun lalu nanti lah kesalahan tolong dipermudah dan juga aplikasinya,Negatif,0
first time perpanjang pajak via online agak lama sih jadi kalo mau perpanjangan pajak harus dari jauh jauh hari,Netral,1
yg jelas mau tentu saja dengan persulit kode bayar sudah muncul tapi tidak akan di bayar yaitu akun toped gopay bank mandiri provinsi jatim bpd baca sudah semua di coba online nya tidak valid,Negatif,0
bagus,Positif,2
terkadang masih sulit diaksea,Netral,1
suka bergaul banget enggak mau simpel,Negatif,0
mantap signal jadi speed motor mengantri full diesel,Negatif,0
alhamdulillah bayar pajak kendaraan aman lancar dan cepat,Positif,2
sejauh ini banget enggak ribet ya,Negatif,0
prosesnya lama padahal kota,Netral,1
masih isi formulir di kantor samsat,Netral,1
bafus tak sekal tapi sudah di update segera itu enggak datang pegesahan untuk di arahkan bantuan amsat langsung,Negatif,0
bagaimana ini mungkin suka memasuki studio tapi waktu bicara kita bisa jelas sudah sesai tutorial,Negatif,0
diantara wilayah kalimantang timur tidak ada dan berapa kali saya mau masukkan nopol di apk signal tidak terbaca padahal saya mau bayar pajak tapi selalu ditolak akses,Netral,1
bensin bisa pajak kalau ganti kaleng harga kendaraan bisa jadi juga pak,Netral,1
jangan daftar alumni apk sekian banyak,Negatif,0
keren aplikasinyasangat membantu untuk proses pembayaran pajak tahunan kendaraan saya saya bayar hari kamis senin pagi sudah saya terima,Positif,2
cepat,Positif,2
3 berikut tanggal kenapa belum bisa proses bayar untuk musim 2022 ya,Netral,1
mantap pengiriman cepat pertahankan prestasi pelayanannya,Positif,2
wan ya,Netral,1
sangat membantu,Positif,2
sangat terbantu dan tidak mereka buat malah ada tapi juga,Negatif,0
sangat membantu dan mempermudah bayar pajak kendaraan,Positif,2
masih perlu perubahan tampilan aplikasi terpotong batas paling bawah juga susah memilih item menu anda bawa apalagi menu tersendiri,Negatif,0
mantap proses cepat enggak ribet hari stnk sampai di lokasi good,Negatif,0
aplikasinya ringan mudah digunakan buat bayar pajak pengesahan dan banyak pilihan pembayaran cuma setelah pembayaran pengiriman stnk nya sangat lama semingguan masih belum ada proses juga enggak tau sampai kapan padahal ongkir nya lumayan mahal juga mohon diperbaiki untuk pencetakan dan pengiriman agar lebih cepat masa cetak selembaran doang harus berminggu minggu,Positif,2
sangat membantu sekal,Positif,2
mantap,Positif,2
seperti biasa gercep tayangan langsung nya,Netral,1
sangat sangat,Netral,1
dan fungsi,Netral,1
nice,Netral,1
thx lu semoga makin berkembang lagi ya apk nya,Netral,1
ini kenapa saya mau daftar tapi pas meminta kode otp enggak datang kode nya,Netral,1
perpanjang lewat aplikasi signal sangat mudah dan hemat waktu sambil rebahan juga bisa,Positif,2
file saya kok enggak lagi di buka download,Negatif,0
argentina tidak sesai impor,Netral,1
kak sejauh mana tentu ini luar biasa tetapi kenapa tadi tidak enak ya pas saya cari,Negatif,0
caroline,Netral,1
sangat memudahkan,Netral,1
salah satu improve terbaik dari polri meminimalisir calo juga tetap di pertahankan,Netral,1
kemarin pajak motor kali ini libur taksi juga tutup kerumah dengan selamat permudah semua rakyat yang enggak bisa byr diri ke uang terima kasih gratis aplikasi gratis,Negatif,0
dia ikuti daftar verifikasi wajah gagal 4,Negatif,0
ktp juga bisa masuk apalagi sekarang ini keterangan depannya sudah gagal padahal ktp selalu selesai foto namun verifikasi wajah sudah sangat jelas dan sesai panduan yang selalu gagal,Negatif,0
mohon di bantu saya sudah bayar pajak tahunan dari tanggal sampai sekarang belum di kirim ke alamat pengirim samsat pekanbaru barat untuk chat admin bantuan yang balas robot,Netral,1
untuk pembayaran provinsi jawa barat tolong sediain secepatnya,Netral,1
bukti pembayaran namun belum ada pos jaminan kewajiban pembayarannya pernah diketemukan wp,Netral,1
alhamdulillah tetap meski tetap on production dan sempat ada notif dan gagal karena belum putus tempo,Negatif,0
mungkin semua kena libur panjang jadi belum sampai di pajak nya tapi materi nya sudah tertulis,Netral,1
sangat mmbntu tidk perlu antri dan pergi ke samsat,Netral,1
tahu 2000,Netral,1
sangat besar,Netral,1
hanya bisa di cina,Negatif,0
saya saya perpanjang dulu kenapa enggak bisa juga tiap tahun sekali apk sekarang orang yang sekarang status ini juga tidak aktif,Negatif,0
oke,Netral,1
mudah begitu rusak tidak mudah tidak mungkin [UNK] stnk jadi yg berpindah ke sembarang bukit kasih signal samsat jambar,Negatif,0
layanan signal luar biasa sempurna sukses dan maju terus,Positif,2
bagus banget,Positif,2
lumayan memudahkan untuk membayar pajak tahunan sayangnya pengiriman dokumen fisiknya lama sekal sampai ke rumah,Netral,1
mantap,Positif,2
luaarr kemudian terima kasih aplikasi itu sudah dibuat sehingga menjadi sangat efektif bagi mereka yang belum sempat antre di luar pabrik dan menjadi denda karena keterlambatan dana,Negatif,0
pelayanan memuaskan,Netral,1
keren sih kalau kayak begini memudahkan,Positif,2
ok tanpa mengantri bisa dimana saja data di kirim kerumah terima kasih ya signal,Positif,2
kertas kertas pembayaran pajak saya telah membayar ya,Netral,1
mempermudah akses untuk pembayaran truk kendaraan,Netral,1
ok,Netral,1
ada bayar juga anak banget,Negatif,0
khusus untuk mempermudah bayar tebusan tanpa ribet distributor,Negatif,0
sampai ke alamat tujuan,Netral,1
sangat membantu dan pengiriman cepat banget,Positif,2
cepat layanan tanpa ribet terkirim ke jalur yg dituju sangat cepat,Negatif,0
2001,Netral,1
tolong tambahkan fitur edit alamat yang sudah di tambahkan,Netral,1
apk sampah tidak bisa digunakan buat bayak pajak,Negatif,0
ayo sih disini mana sudah bisa nya pajak walaupun buat admin dan biaya apapun tapi sayang nya cuma bisa pajak milik sendiri atau teman semoga semua bisa untuk semuanya walau sekarang kakak juga ada,Netral,1
aplikasi error mulai tahun saat ini stnk selalu digunakan dan gagal duit pajak dipakai untuk aplikasi sia tetap,Negatif,0
mantap bayar pajak online stnk sampai rumah dengan selamat,Positif,2
bayar pajak jadi praktis mudah murah cepat bisa sambil rebahan,Positif,2
menunggu pengiriman e tbpkp sudah hari yang katanya hari kerja status pengiriman masih pra collecting padahal dekat ke rumah kantor samsat dan kantor pos habis ini uninstal mening mengantri tapi beres hari,Netral,1
mantap lebih mempermudah jadi gaperlu jauh jauh ke samsat btw agak lama wajar sih mungkin karena di samsat membludak orang bayar pajak karena ada pengampunan pajak dari pemprov jambar terimaksi,Positif,2
susah mau bayar pajak online mesti ke samsat dulu,Negatif,0
mantap,Positif,2
kurang memuaskan,Netral,1
simple enggak antri enggak dipersulit syarat yang biasanya belibet kalau ke samsat,Netral,1
alhamdulillah deh stabil kalau berjalan lebih dulu,Negatif,0
kecewa berat saya biasa cari lewat signal langsung telepon via pos kejadian saya dengan klik kirim via pos memaksa saya harus datang ke samsat kita dan di sini harus bwa bpkb dan stnk asli jika mau dapat pakai yang baru padahal lewat aplikasi ini semua cukup bawa bukti stnk hsl dari download sama bawa ktp asli si petugas samsat karena stnk nya harus disahkan tapi kenapa boleh kirim via pos padahal di stnk nya disahkan dasar polisi aneh buat aturan dilanggar sendiri katanya digitalisasi tapi ribet,Negatif,0
zone sampai lacak instalasi dockument,Negatif,0
pengalaman pertama proses online memang enggak serumit dan sesulit yang dibayangkan menghemat waktu menghemat tenaga dan orang kalau rela nya nanti klik info rumah tinggal untuk stnk dikirim ke rumah sakit,Negatif,0
awal² aplikasinya berfungsi sekarang susah enggak bisa bayar pajak lewat aplikasi live chat enggak berfungsi jawabannya muter² terus payah mending buang saja aplikasi sampah,Negatif,0
ribet sudah tapi jelas halaman belakang juga enggak bisa dipakai bayar mau daftar muncul untuk hubungi cs dong chat dono enggak bukan agent tetapi berani ditanya cuma pak bot kocak,Negatif,0
mantap proses gampang tinggal menunggu aslinya di kirim via jasa ke rumah,Positif,2
pas saya pergi suka e metode pembayaran enggak yg memilih dulu muter yang mau baca sama di perbaiki kali ini nya sampai hari sangat membatu,Negatif,0
aplikasi diperbarui malah kamu enggak bisa mau bayar kena pajak bagaimana ini kenapa kami tidak bayar pajak terlebih dulu jadi ya tidak ada sebuah customer ceter tapi jadi memberikan solusi,Negatif,0
aplikasi nya cuma dapat mencatat namanya tapi cuma bisa dibayar buang anggaran saja,Negatif,0
sudah bulan pajak bukti tanda pajak belu dikirim transaksi lewat toko ijo ada bea kirim tanya di cs samsat setempat sosmed dijawab kalo tidak dikirim silakan ke samsat terdekat kalo begitu mending datang langsung digitalisasi harusnya semuanya tidak lagi suruh balik mengurus offline perlu ditingkatkan lagi ya min moga tahun depan bisa lebih real digitalisasi nya,Netral,1
enggak dia meminjam email buat verif kirim tapi kan output input buat email nya saya pengin 1 support fitur upgrade email,Negatif,0
saya mau cek apakah bpkb sudah jadi atau belum kok enggak bisa ya pak,Negatif,0
bayar pajak untuk satu lagi harus ke keluar negeri dan kalau mau bayar pajak dari luar kantor juga bisa dikirim ke jakarta,Negatif,0
luar biasa sangat membantu,Positif,2
tidak terlalu buruk awal mencoba bayar kemarin tanggal kendala di pembayaran enggak bisa kalau lewat mbanking dialihkan lewat e walet yang mendukung langsung bisa pelayanan cs melalui email juga fastrespon beda dari lc aplikasi estimasi pengiriman dari pengesahan hitungannya kayak pengiriman reguler ya walaupun pilih yang express hari mungkin next time bisa diperbaiki,Negatif,0
mantap pengiriman nya cepat proses nya cepat,Positif,2
sangat membantu memudahkan semoga kedepan semakin dipermudah,Positif,2
caroline,Netral,1
mantap,Positif,2
sangat mempermudah menghemat waktu dan tenaga kalo bisa sekalian pajak tahunan di buat sistemnya,Netral,1
sangat membuat transaksi selalu dilakukan,Negatif,0
yang yang memungkinkan lagi buat pendaftaran pajak stnk,Negatif,0
terima kasih sangat membantu pembayaran cepat dan aman mudah digunakan untuk pilihan ekspedisi mohon untuk ditingkatkan lebih cepat,Positif,2
baik,Netral,1
ini terbantu perkembangan desa ini,Netral,1
terima kasih banyak aplikasi signal ini sangat membantu sekal apalagi kami yang ada didaerah kabupaten yang belum ada samsatnya ada samsat hanya ada perwakilan belum definitif sehingga masih diminta biaya tambahan untuk akomodasi dalam mengurus ke kabupaten induk katanya masih ditambah uang cek fisik kendaraan lagi sehingga masyarakat ogahan bayar pajak lebih baik mati pajak daripada menghadapi birokrasi yang bertele tele,Positif,2
enggak perlu kita datang kesamsat sen jadi pajak motor tahunan total uang sekali masuk sampai rumah pisah,Netral,1
002 no 354 007,Negatif,0
mimpi buruk kalau saya sudah bulan belum punya proses,Negatif,0
ganti pembayaran karawang jawa barat tolong datang secepatnya,Netral,1
mantap tapi pengiriman nya lamaa,Positif,2
pelayanan di kantor lambat tidak diberi informasi kalo bakal menunggu lama disuruh tunggu mengira bentar eh ternyata wkwkw saya kira pakai aplikasi cepat ya benar cepat di apk ternyata mau cetaknya di kantor yang lama wkwk,Negatif,0
aplikasi bosok ferifikasi wajah yaitu f ii setor i we menjadi es angel,Negatif,0
walk out kedua kali nya malah aplikasi tetap masih bisa mengunduh kode otp dan email pas nya tetap enggak com,Negatif,0
mudah,Positif,2
mantap simpel dan ribet tinggal tunggu lama baru ke rumah malah generasi tua tidak mau neger mudahkan nya rakyat maju negeri,Negatif,0
pangantaran dari pos indonesia yang lama,Netral,1
mini saja tanpa ribet dan efisien waktu 9 tahun online online sudah update tiap bulan sekarang,Negatif,0
ok mantap buat semuanya kita jadi dipermudah dalam pengurusan nya,Positif,2
saya sudah gunakan ini untuk kendaraan saya namun ketika ingin mwmbayar pajak kendaraan yang ketiga malah enggak bisa di pilihan samsatnya diketik manual juga tidak bisa,Negatif,0
ok,Netral,1
cuma terkendala alat pembayaran masih susah bayar melalui mobilet bank bisa memesan paket perantara seperti shopee for money pay,Negatif,0
terima kasih sungguh sangat membantu proses cepat dan langsung diantar ke tempat semoga tidak ada kendala ke depannya berhubung saya pindah lokasi kerja jadi pembayaran bisa melalui online begini,Positif,2
keren tapi untuk ganti kaleng belum bisa lewat aplikasi ya harus ke samsatnya langsung kalo bisa mah the best,Positif,2
cuma sedikit tapi enggak ribet,Negatif,0
cepat dan tanpa caplok,Positif,2
tipe peron,Negatif,0
pajak buana selalu pakai ini jadi aman enggak ribet dan praktis,Negatif,0
enggak usah capek ke samsat enak tjngal tunggu dirumah saja mantap,Positif,2
caroline,Netral,1
aplikasi pro rakyat,Netral,1
sangat memudahkan,Netral,1
kurang kurang,Netral,1
bagaimana cara melakukan pengesahan stnk nya ya kak tidak bisa melakukan pembayaran apakah harus ke samsat untuk verifikasi data digital,Negatif,0
bagaimana cara tutup akun signal secara permanen mohon di bantu,Netral,1
sangat membantu sekal,Positif,2
masih dengan masalah yang sama dan sulit mencari penyelesaian bagaimana mau bayar pajak proses registrasi melalui aplikasinya saja melainkan gagal verifikasi foto dan sama soal foto di ktp foto kantor lalu jelas banyak perubahan tolong dipermudah yang dibenahi aplikasinya,Negatif,0
membuat akunya susah verifikasi internet tidak cukup berhasil mencoba per tahun,Negatif,0
praktis enggak perlu antri lagi tapi kenapa dokumennya enggak dikirim ya tolong koordinasi pos dan samsat lebih lagi dong,Positif,2
terima kasih untuk pelayanan online yang sangat mudah dan enggak ribet semoga bisa lebih baik lagi kedepanya sampai hari sudah sampai lebih cepat tahun sebelumnya hampir minggu baru diterima semoga aplikasi signal ini terus berkembang dan semoga bisa untuk ganti kaleng tunan plat juga,Negatif,0
sanggup bayar sampai lewat bank,Negatif,0
mantap makin mudah,Positif,2
aplikasi sudah sangat bagus cuman untuk vitur menambahkan kendaraan bermotor yang belinya bekas itu enggak bisa soalnya terkadang pemilik sebelumnya itu jauh banget dari domisili ujung nya ke samsat juga,Negatif,0
